Time,camera_id,best_confidence,best_region,best_region_confidence,country,is_parked,frame_start,frame_end,epoch_start,epoch_end,best_uuid,travel_direction,vehicle-make-name,vehicle-make-confidence,vehicle-make_model-name,vehicle-make_model-confidence,vehicle-body_type-name,vehicle-body_type-confidence,vehicle-color-name,vehicle-color-confidence
2022-09-02 08:22:21,221388142,93.9276123,us-ca,98.4296875,us,FALSE,900611,901167,1662132118782,1662132137307,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132136349,118.4376831,mitsubishi,37.29615784,audi_q7,12.52534199,sedan-standard,81.93139648,silver-gray,84.63237
2022-09-02 08:22:36,221388142,94.00672913,us-in,98.90625,us,FALSE,901474,901616,1662132147542,1662132152263,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132151824,133.8251648,chevrolet,50.22709274,mazda_mazda3,2.328451157,van-mini,17.80549431,red,52.84089279
2022-09-02 08:22:37,221388142,94.61167145,us-wv,47,us,FALSE,901626,901642,1662132152602,1662132153121,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132152672,128.1976929,dodge,28.22766304,ford_f-150,1.994410515,sedan-standard,17.7936306,red,87.75184631
2022-09-02 08:22:52,221388142,93.72689819,us-ca,72.2307663,us,FALSE,902000,902116,1662132165066,1662132168953,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132168035,134.6313477,freightliner,42.74663162,peugeot_207,69.85734558,tractor-trailer,99.99987793,blue,99.93742371
2022-09-02 08:23:13,221388142,93.87322235,us-in,98.82758331,us,FALSE,902558,902738,1662132183658,1662132189661,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132189132,134.5237732,peugeot,24.25159454,peugeot_3008,20.09247971,tractor-trailer,99.39096832,red,96.7013092
2022-09-02 08:23:34,221388142,93.66609192,us-az,98.8125,us,FALSE,903154,903366,1662132203539,1662132210600,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132209143,132.9943237,kenworth,32.17848969,peugeot_207,16.71549225,tractor-trailer,99.43679047,white,71.9349823
2022-09-02 08:23:51,221388142,94.35842896,us-tx,99,us,FALSE,903654,903875,1662132220187,1662132227559,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132227539,127.3781738,chevrolet,46.56702423,honda_civic,4.991841793,tractor-trailer,45.80137253,black,81.78761292
2022-09-02 08:24:44,221388142,93.77535248,us-ca,98.45282745,us,FALSE,905249,905478,1662132273369,1662132281020,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132279972,127.0916138,kenworth,71.58609009,mercedes-benz_lkw,56.65511322,tractor-trailer,99.99934387,white,89.29784393
2022-09-02 08:25:17,221388142,93.94483948,us-ca,99,us,FALSE,906263,906459,1662132307158,1662132313702,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132312963,134.5671997,chevrolet,44.5460434,gmc_sierra,8.342578888,tractor-trailer,97.938591,red,97.94887543
2022-09-02 08:26:37,221388142,93.84230804,us-in,98.77777863,us,FALSE,908826,908869,1662132392596,1662132394028,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132393714,132.9750977,chevrolet,51.52922821,cadillac_cts,12.44358349,tractor-trailer,97.80538177,white,99.99803162
2022-09-02 08:26:38,221388142,92.10445404,us-ct,92,us,FALSE,908882,908897,1662132394473,1662132394962,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132394962,135.9351196,nissan,72.95100403,mercedes-benz_sprinter,14.86953545,bus-commericial,85.25378418,white,99.40779114
2022-09-02 08:27:22,221388142,94.00080109,us-tx,99,us,FALSE,910058,910204,1662132433666,1662132438552,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132438132,136.520752,ford,0,ford_fusion,0,sedan-standard,31.23983192,black,0
2022-09-02 08:27:26,221388142,93.608078,us-tx,99,us,FALSE,910243,910316,1662132439839,1662132442264,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132442005,132.6294861,volkswagen,0,volkswagen_jetta,0,sedan-standard,99.92108154,black,0
2022-09-02 08:28:02,221388142,93.8191452,us-la,94.44444275,us,FALSE,911367,911406,1662132477294,1662132478611,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132478392,131.4260559,chevrolet,55.15068054,peugeot_207,2.507641554,tractor-trailer,74.23797607,red,85.43917084
2022-09-02 08:28:37,221388142,94.49258423,us-ca,98.98260498,us,FALSE,911949,912474,1662132496693,1662132514220,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132514220,139.5982971,kenworth,86.48217773,ford_f-150,33.26971436,tractor-trailer,99.48251343,white,99.98072815
2022-09-02 08:28:51,221388142,93.77844238,mx-bcn,52.25,us,FALSE,912834,912869,1662132526217,1662132527365,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132527285,131.859314,kia,29.4074707,honda_fit,10.68602085,bus-commericial,99.66137695,blue,70.2321167
2022-09-02 08:30:29,221388142,94.12592316,us-ca,99,us,FALSE,915739,915812,1662132623046,1662132625476,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132625076,133.3557129,kenworth,45.7808876,ford_f-350,25.42985344,tractor-trailer,99.8653183,red,98.77841187
2022-09-02 08:31:03,221388142,94.19965363,us-ca,98.54166412,us,FALSE,916729,916825,1662132656031,1662132659241,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132659131,123.7815247,kenworth,51.78879929,peugeot_207,8.231941223,tractor-trailer,99.92941284,blue,91.08935547
2022-09-02 08:31:32,221388142,93.80580139,us-ca,98.75,us,FALSE,917178,917705,1662132671009,1662132688571,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132687573,134.3556519,kenworth,50.21411133,audi_q7,36.14586258,tractor-trailer,99.99890137,white,99.98834229
2022-09-02 08:31:59,221388142,93.72509003,us-ca,98.96666718,us,FALSE,918399,918523,1662132711693,1662132715855,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132714847,133.0025635,kenworth,16.43451881,mazda_mazda3,13.16988945,tractor-trailer,71.1149292,blue,95.62578583
2022-09-02 08:32:23,221388142,93.57704926,us-tx,99,us,FALSE,918840,919226,1662132726399,1662132739276,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132738258,123.864624,mitsubishi,52.31397247,audi_q7,8.814425468,tractor-trailer,98.67216492,red,40.84201813
2022-09-02 08:32:46,221388142,93.81990051,us-ca,99,us,FALSE,919593,919934,1662132751523,1662132762871,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132761953,133.1928101,mercedes-benz,30.91338921,mercedes-benz_lkw,68.14595795,tractor-trailer,99.8494873,white,82.34072113
2022-09-02 08:33:00,221388142,93.50488281,us-ca,99,us,FALSE,920332,920371,1662132776136,1662132777433,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132776934,131.5815125,kenworth,20.37780952,peugeot_207,16.07087517,tractor-trailer,99.54593658,red,98.30990601
2022-09-02 08:33:16,221388142,94.50086212,us-ca,98.2857132,us,FALSE,920721,920841,1662132789151,1662132793149,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132792770,150.041687,freightliner,34.96544647,audi_q7,45.32253647,tractor-trailer,99.99864197,white,91.43687439
2022-09-02 08:33:31,221388142,93.34634399,us-az,98.92857361,us,FALSE,921190,921266,1662132804777,1662132807309,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132806520,132.2676697,nissan,80.10778809,ford_f-350,9.138903618,tractor-trailer,37.72526169,red,76.67282104
2022-09-02 08:33:46,221388142,94.00048065,us-tn,78.03448486,us,FALSE,921579,921731,1662132817739,1662132822815,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132822605,136.4485474,chevrolet,20.48262596,cadillac_cts,22.28299713,bus-commericial,36.90206146,red,98.10209656
2022-09-02 08:35:30,221388142,93.60296631,us-ca,99,us,FALSE,924836,924862,1662132926309,1662132927167,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132926908,134.1395874,kenworth,48.90857315,isuzu_elf-truck,7.22462368,tractor-trailer,99.56001282,white,98.98542786
2022-09-02 08:35:42,221388142,93.8150177,us-ca,99,us,FALSE,925166,925201,1662132937314,1662132938472,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132938142,134.2497559,freightliner,23.51216888,mercedes-benz_lkw,30.81519318,tractor-trailer,99.96808624,black,56.10456467
2022-09-02 08:36:37,221388142,93.88601685,us-tx,99,us,FALSE,925640,926883,1662132953104,1662132994545,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662132993846,132.0270996,dodge,89.80757141,dodge_ram-1500,21.53450012,truck-standard,98.22424316,black,82.04405975
2022-09-02 08:36:47,221388142,92.48105621,us-in,99,us,FALSE,927147,927159,1662133003352,1662133003762,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133003352,134.7717896,chevrolet,54.98366547,ford_f-350,9.888045311,tractor-trailer,99.86275482,blue,48.86591339
2022-09-02 08:37:13,221388142,93.72016907,us-ca,99,us,FALSE,927778,927950,1662133024370,1662133030119,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133028702,135.181488,isuzu,53.95255661,gmc_sierra,17.20781898,tractor-trailer,99.27222443,white,95.97480774
2022-09-02 08:38:29,221388142,93.91661072,us-ca,98.94999695,us,FALSE,929849,930209,1662133093401,1662133105414,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133104576,130.717865,isuzu,36.64785004,gmc_sierra,6.447455883,tractor-trailer,99.55641937,silver-gray,72.53329468
2022-09-02 08:39:04,221388142,93.8105545,us-ca,99,us,FALSE,931216,931264,1662133138985,1662133140592,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133140432,133.2214355,chevrolet,0,chevrolet_express,0,van-full,60.85335541,white,0
2022-09-02 08:39:21,221388142,93.46636963,us-az,98.95744324,us,FALSE,931528,931790,1662133149379,1662133158118,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133156680,129.7935791,chevrolet,68.22658539,cadillac_cts,5.474004745,tractor-trailer,96.48928833,white,45.85567474
2022-09-02 08:39:33,221388142,93.81282806,us-ca,99,us,FALSE,932110,932137,1662133168791,1662133169680,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133169680,134.6653442,scania,39.1564827,peugeot_3008,14.68254185,tractor-trailer,99.96399689,white,79.83408356
2022-09-02 08:39:55,221388142,93.81919861,us-ca,99,us,FALSE,932450,932797,1662133180106,1662133191689,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133190672,129.1020508,lincoln,64.69869232,lincoln_mkz,9.745388031,tractor-trailer,99.88817596,black,43.88518524
2022-09-02 08:40:10,221388142,94.03128052,us-ca,99,us,FALSE,933126,933247,1662133202648,1662133206701,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133205523,131.7886353,lincoln,73.98767853,mercedes-benz_s-class,15.77468681,tractor-trailer,87.16420746,blue,35.68564224
2022-09-02 08:40:24,221388142,94.0303421,us-ca,98.84210205,us,FALSE,933593,933676,1662133218205,1662133220990,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133220910,132.2033081,kenworth,60.56284332,mercedes-benz_s-class,45.06413651,tractor-trailer,99.97733307,white,73.07598877
2022-09-02 08:40:41,221388142,93.6809845,us-az,98.96666718,us,FALSE,933990,934175,1662133231436,1662133237630,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133236482,129.5038452,chevrolet,83.0616684,gmc_sierra,12.22716808,tractor-trailer,92.91947937,white,99.70966339
2022-09-02 08:41:01,221388142,93.2151413,us-az,98.89286041,us,TRUE,934608,934782,1662133252043,1662133257852,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133257542,133.018158,chevrolet,45.09951401,peugeot_3008,7.146708488,tractor-trailer,99.67625427,white,87.97637177
2022-09-02 08:41:37,221388142,94.13974762,us-in,98.6875,us,FALSE,935644,935858,1662133286593,1662133293726,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133293287,137.5886841,mercedes-benz,80.14051056,mercedes-benz_lkw,20.64533424,tractor-trailer,98.41840363,silver-gray,56.098629
2022-09-02 08:41:39,221388142,94.83978271,us-wv,64,us,FALSE,935880,935923,1662133294464,1662133295892,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133295392,133.5540161,mercedes-benz,42.99559021,mercedes-benz_sprinter,27.15513039,bus-commericial,95.80059052,white,99.38552094
2022-09-02 08:42:02,221388142,92.44516754,us-fl,99,us,FALSE,936378,936620,1662133311058,1662133319108,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133318380,132.2158203,freightliner,46.14003754,ford_f-350,15.08248329,tractor-trailer,99.9730072,white,47.12213135
2022-09-02 08:42:19,221388142,93.37467957,us-ca,97.83333588,us,FALSE,937072,937093,1662133334185,1662133334873,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133334735,128.3351135,chevrolet,99.77522278,chevrolet_silverado,9.396009445,tractor-trailer,33.94418716,black,92.07202148
2022-09-02 08:44:27,221388142,93.84147644,us-nc,85.80548859,us,FALSE,939074,940944,1662133400914,1662133463287,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133462599,131.6622925,chevrolet,50.78320313,ford_f-350,7.178962231,tractor-trailer,99.69775391,green,53.19161987
2022-09-02 08:44:29,221388142,89.12619019,us-ca,86,us,FALSE,940986,940991,1662133464675,1662133464845,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133464675,126.3394165,nissan,60.01048279,isuzu_elf-truck,4.678267002,tractor-trailer,63.49248123,white,67.81890869
2022-09-02 08:44:44,221388142,93.64595032,us-az,98.77419281,us,FALSE,941334,941468,1662133476276,1662133480754,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133479350,132.9807739,mazda,55.61938477,mazda_mazda3,8.329122543,tractor-trailer,93.88968658,silver-gray,62.22782135
2022-09-02 08:44:57,221388142,94.06123352,us-ca,99,us,FALSE,941818,941839,1662133492432,1662133493140,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133492781,129.1176758,volvo,90.75284576,ford_f-350,16.94922066,tractor-trailer,99.97625732,silver-gray,60.17375183
2022-09-02 08:45:20,221388142,93.72212982,us-tx,99,us,FALSE,942236,942552,1662133506367,1662133516883,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133515496,129.1168213,freightliner,47.77588654,mercedes-benz_s-class,29.69599152,tractor-trailer,99.99546814,black,61.30464172
2022-09-02 08:45:45,221388142,93.80161285,us-in,87.35713959,us,FALSE,943021,943292,1662133532527,1662133541546,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133540598,127.0200806,dodge,44.44544601,dodge_promaster,4.545100689,tractor-trailer,96.55923462,white,99.44059753
2022-09-02 08:45:57,221388142,93.76802063,us-ca,88,us,FALSE,943558,943641,1662133550435,1662133553200,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133552382,131.9252625,chevrolet,63.26808167,chevrolet_silverado,8.895352364,tractor-trailer,98.23757172,red,79.44636536
2022-09-02 08:46:22,221388142,93.22903442,us-ca,99,us,FALSE,944386,944401,1662133578031,1662133578510,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133578141,134.2504883,mercedes-benz,45.48073578,ford_f-350,19.57835197,tractor-trailer,99.96350098,white,51.48246384
2022-09-02 08:47:39,221388142,93.64674377,us-ca,99,us,FALSE,946637,946706,1662133653044,1662133655350,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133654711,135.4177856,mercedes-benz,45.40525436,mercedes-benz_lkw,15.66983318,tractor-trailer,99.28780365,black,39.002388
2022-09-02 08:47:55,221388142,94.16078186,us-in,98.3181839,us,FALSE,947111,947204,1662133668864,1662133671948,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133671379,124.1123352,kenworth,32.93680191,mercedes-benz_slk-class,8.672524452,tractor-trailer,96.92614746,yellow,99.10314941
2022-09-02 08:48:05,221388142,92.54869843,mx-jal,68,us,FALSE,947503,947504,1662133681919,1662133681949,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133681919,130.7108459,mercedes-benz,80.55705261,mercedes-benz_s-class,43.40341568,tractor-trailer,99.80911255,white,60.48712158
2022-09-02 08:48:06,221388142,93.76602173,us-ca,99,us,FALSE,947474,947507,1662133680971,1662133682069,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133681919,133.1451416,mercedes-benz,80.55705261,mercedes-benz_s-class,43.40341568,tractor-trailer,99.80911255,white,60.48712158
2022-09-02 08:49:29,221388142,93.72174835,us-ca,99,us,FALSE,949994,950016,1662133764970,1662133765689,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133765689,130.1289673,ford,20.83844757,ford_f-350,20.88293839,tractor-trailer,97.4224472,white,81.97724915
2022-09-02 08:49:47,221388142,94.25981903,us-in,98.8888855,us,FALSE,950505,950554,1662133782000,1662133783617,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133783617,137.5957336,kenworth,43.78076553,mercedes-benz_s-class,24.41509056,tractor-trailer,99.90515137,white,98.87896729
2022-09-02 08:49:59,221388142,94.13835144,us-ca,99,us,FALSE,950865,950911,1662133793992,1662133795519,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133795439,133.9924622,freightliner,51.04043579,mercedes-benz_lkw,39.97631073,tractor-trailer,99.96710205,black,51.64134598
2022-09-02 08:50:43,221388142,93.55051422,us-ca,86.25,us,FALSE,952202,952227,1662133838591,1662133839419,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133839090,135.043457,chevrolet,99.91824341,chevrolet_silverado,21.87577248,suv-standard,48.46620178,silver-gray,77.12099457
2022-09-02 08:50:54,221388142,93.96838379,us-ca,98.73332977,us,FALSE,952508,952570,1662133848796,1662133850852,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133850403,134.8821106,freightliner,64.32779694,ford_f-350,33.72522354,tractor-trailer,99.99604034,black,65.19106293
2022-09-02 08:51:03,221388142,93.15399933,us-ca,99,us,FALSE,952809,952828,1662133858813,1662133859451,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133859162,132.9287109,volkswagen,99.87345123,volkswagen_jetta,14.5923748,sedan-standard,61.28027344,white,58.00266266
2022-09-02 08:51:08,221388142,93.77696991,us-ca,98.66666412,us,FALSE,952939,952998,1662133863154,1662133865131,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133864821,133.032135,ford,0,ford_f-250,0,truck-standard,82.30117798,black,0
2022-09-02 08:51:11,2088954454,93.88043213,us-ca,99,us,FALSE,953107,953110,1662133868055,1662133868160,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-2088954454-1662133868160,55.90008545,lincoln,19.15731239,ford_f-150,1.938457012,tractor-trailer,90.67970276,black,59.48144913
2022-09-02 08:51:26,221388142,93.62194824,us-ca,99,us,FALSE,953508,953513,1662133882144,1662133882284,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133882284,133.1589966,volvo,24.45475197,peugeot_3008,19.81261826,tractor-trailer,99.91300964,white,93.91952515
2022-09-02 08:52:11,221388142,93.67849731,us-ca,98.36538696,us,FALSE,954558,954879,1662133917117,1662133927827,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133926090,128.2603149,honda,33.78315735,honda_ridgeline,8.205565453,truck-standard,67.87661743,silver-gray,60.8319931
2022-09-02 08:52:41,2088954454,94.53166962,us-ga,99,us,FALSE,955779,955782,1662133957105,1662133957194,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-2088954454-1662133957194,53.32400513,ford,88.71507263,ford_focus,12.65954113,sedan-standard,42.78622055,silver-gray,38.5783577
2022-09-02 08:52:51,221388142,93.97863007,us-ca,99,us,FALSE,956034,956056,1662133966317,1662133967056,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133966976,132.7759399,ford,89.04393768,ford_f-250,61.21642685,truck-standard,85.80310822,black,68.25205994
2022-09-02 08:52:55,221388142,94.01317596,us-ca,99,us,FALSE,956160,956184,1662133970529,1662133971338,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662133971268,130.1252441,ford,0,ford_f-350,0,truck-standard,91.65068817,black,0
2022-09-02 08:55:30,221388142,93.70553589,us-az,97.83333588,us,FALSE,960799,960847,1662134125160,1662134126763,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134126354,127.0810547,ford,16.94468498,ford_f-350,10.34778404,tractor-trailer,98.82549286,white,93.4728241
2022-09-02 08:55:48,221388142,94.11723328,us-ca,98.5,us,FALSE,961337,961384,1662134143092,1662134144659,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134144400,133.4836426,chevrolet,18.82495499,ford_f-350,34.07305145,tractor-trailer,98.78385925,silver-gray,42.78291321
2022-09-02 08:55:58,221388142,93.72237396,us-ca,98,us,FALSE,961636,961685,1662134153053,1662134154690,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134154131,127.7816467,chevrolet,58.0559845,mazda_mazda3,2.025538206,bus-commericial,51.51977539,green,44.16013336
2022-09-02 08:56:07,221388142,93.81674957,us-ca,98,us,FALSE,961912,961946,1662134162266,1662134163394,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134162954,137.2075806,kenworth,77.37102509,ford_f-350,29.06042671,tractor-trailer,99.99394226,blue,89.13725281
2022-09-02 08:56:13,2088954454,94.16871643,us-ca,99,us,FALSE,962163,962165,1662134169925,1662134169965,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-2088954454-1662134169925,56.86773682,mercedes-benz,21.54635429,nissan_versa,4.476723671,sedan-standard,49.60993958,white,30.90433121
2022-09-02 08:56:19,221388142,93.79279327,us-ca,98.875,us,FALSE,962254,962308,1662134173658,1662134175475,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134174956,130.7592773,kenworth,66.19673157,ford_f-150,26.36408234,tractor-trailer,99.89343262,green,69.02420807
2022-09-02 08:56:34,221388142,91.4631424,us-in,98.80000305,us,FALSE,962754,962781,1662134190346,1662134191224,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134191035,135.3314819,nissan,81.65578461,ford_f-350,12.12217236,tractor-trailer,99.72251892,white,99.95230103
2022-09-02 08:56:44,221388142,93.8574295,us-ca,93.83333588,us,FALSE,963000,963051,1662134198530,1662134200227,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134199858,129.3342896,kenworth,34.77283478,ford_f-350,60.70720673,tractor-trailer,99.83612061,red,85.1411972
2022-09-02 08:56:45,221388142,88.45540619,us-pa,65.33333588,us,FALSE,963079,963083,1662134201155,1662134201295,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134201155,130.4535828,mercedes-benz,23.87280273,ford_f-350,9.598258972,tractor-trailer,97.52108002,white,96.12394714
2022-09-02 08:56:57,221388142,93.8887558,us-ok,98.72413635,us,FALSE,963311,963448,1662134208921,1662134213490,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134212168,133.6934814,chevrolet,75.11539459,peugeot_3008,1.585276842,tractor-trailer,72.50170135,white,30.48433304
2022-09-02 08:57:09,221388142,94.04386139,us-ca,99,us,FALSE,963735,963797,1662134223052,1662134225150,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134224930,143.364502,ford,64.5510788,ford_f-350,52.93641663,tractor-trailer,82.94878387,yellow,50.70158768
2022-09-02 08:57:13,2088954454,93.58215332,us-ca,87,us,FALSE,963953,963960,1662134229591,1662134229821,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-2088954454-1662134229591,48.78610229,mercedes-benz,11.46792698,jeep_wrangler,4.043257236,tractor-trailer,79.00753784,yellow,76.72869873
2022-09-02 08:57:16,2088954454,93.88152313,us-ca,99,us,FALSE,964043,964049,1662134232586,1662134232765,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-2088954454-1662134232765,55.15426636,mercedes-benz,27.17488098,nissan_sentra,5.475550652,sedan-standard,49.06562805,red,22.72829056
2022-09-02 08:57:22,221388142,93.92353821,us-in,98.5,us,FALSE,964147,964217,1662134236798,1662134239133,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134238814,135.3775635,nissan,94.56331635,ford_f-350,18.57769585,tractor-trailer,99.92941284,white,96.21013641
2022-09-02 08:57:24,221388142,93.9382782,us-mn,51,us,FALSE,964239,964244,1662134239862,1662134240041,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134240041,125.9676819,chevrolet,26.79611206,mercedes-benz_sprinter,7.946434498,bus-commericial,55.32440948,white,97.97892761
2022-09-02 08:57:43,221388142,93.84739685,us-ca,98.74285889,us,FALSE,964547,964847,1662134250142,1662134260129,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134258656,134.8865967,kenworth,44.99647903,ford_f-350,22.09462547,tractor-trailer,99.96266174,blue,93.42274475
2022-09-02 08:58:33,221388142,93.56038666,us-ca,98.98039246,us,FALSE,966106,966324,1662134302089,1662134309378,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134308170,128.2321167,freightliner,37.310215,mercedes-benz_lkw,38.33896255,tractor-trailer,99.98465729,blue,57.78890228
2022-09-02 08:58:52,221388142,93.67365265,us-ca,98.79310608,us,FALSE,966760,966893,1662134323892,1662134328325,OQDB6X3643YQMMZCISXGRVTBMH0MD1I1B6X5BWL8-221388142-1662134327079,131.1549072,freightliner,56.61827469,ford_f-350,28.50339508,tractor-trailer,99.99343109,white,98.69656372
