,HW_CO2,peak_height_x,t1_indexed,Tf_x,Area_CO2,CO2 (ug/m3),CO2 EF,Conc. CO2 ,time2_x,HW_NO2,peak_height_y,Tf_y,Area_NO2,NO2 ng/m3,NO2 (ng/m3),NO2 (ug/m3),Approx_6,time2_y,NOx/CO2 EF/kg fuel,time,minutes,seconds,NO2/CO2 EF/kg fuel
406,114.39731337960984,373.9415240618501,59043.996710094,59158.39402347361,42777.90571375238,76982.73420879773,242749.6557806019,373.9427504,16:25:53,47.9203619212858,1.0472345120583135,59162.3984102513,50.183856834295526,94.41543617086275,94.41543617086275,0.09441543617086275,1.0470801551827311,08:02:12.978046,2571080171.056988,2022-11-28 16:25:53,985.8833333333333,1038,0.003867363220304502
407,75.04840685574891,373.93060180555335,59226.16273004474,59301.21113690049,28062.895940118204,50501.73502516159,159247.12105484205,373.8269248,16:28:55,13.511527999515238,1.0424560014798332,59241.62859455489,14.085173452257465,26.499712834513023,26.499712834513023,0.026499712834513023,1.0424512643769603,08:03:07.513360,6009390443.183966,2022-11-28 16:28:55,988.9166666666666,1043,0.0016546272012127278
408,14.48047254828998,366.90238342343366,59356.7864060952,59371.26687864349,5312.919891065196,9561.082830546771,30148.96248956313,366.9116378,16:31:06,61.489577544431086,1.0691493838751431,59423.46566980126,65.74154394637134,123.68552235309127,123.68552235309127,0.12368552235309127,1.0691522876062374,08:04:13.448995,243754983.73605424,2022-11-28 16:31:06,991.1,997,0.04079219525114173
409,58.188902487410815,372.17516962373935,59412.02999148974,59470.21889397715,21656.46465347135,38972.77892649241,122892.86378890852,372.1665094,16:32:01,61.489577544431086,1.0691493838751431,59423.46566980126,65.74154394637134,123.68552235309127,123.68552235309127,0.12368552235309127,1.0691522876062374,08:04:13.448995,993591339.1551203,2022-11-28 16:32:01,992.0166666666667,993,0.010007435147789314
410,59.85926727227343,369.61724053005537,59548.32956921594,59608.18883648821,22125.01718932876,39815.981854006764,125551.73558023952,369.4584963,16:34:17,55.21636632602895,1.0747254952095302,59787.07486244876,59.342436643412285,111.64630206940554,111.64630206940554,0.11164630206940554,1.074791113677855,08:07:12.965180,1124548984.1856976,2022-11-28 16:34:17,994.2833333333333,1011,0.008842034477671144
411,160.20094571256777,375.331233971358,59707.446861960205,59867.64780767277,60128.4186376766,108206.56114755708,341207.74926659174,375.2440726,16:36:56,55.21636632602895,1.0747254952095302,59787.07486244876,59.342436643412285,111.64630206940554,111.64630206940554,0.11164630206940554,1.074791113677855,08:07:12.965180,3056149132.9509335,2022-11-28 16:36:56,996.9333333333333,1052,0.0032535391623376127
412,7.93871447431593,355.63255739931265,59936.98296649078,59944.9216809651,2823.265330963914,5080.72288598823,16021.043476386689,355.6328299,16:40:46,44.55541109616752,1.0295267826824468,59966.76209978291,45.870989036931135,86.30124726784591,86.30124726784591,0.08630124726784591,1.0295005586301402,08:08:44.859962,185640926.21585786,2022-11-28 16:40:46,1000.7666666666667,1046,0.05356200861893041
413,24.619385312318627,366.0875087241036,60030.0211801276,60054.64056543991,9012.849435305514,16219.44274656207,51144.76881273418,366.0852438,16:42:19,14.839020715313382,1.0117194688947635,60116.91011687167,15.012926157015247,28.24517804591826,28.24517804591826,0.028245178045918258,1.0117168548330258,08:10:13.277960,1810743367.57899,2022-11-28 16:42:19,1002.3166666666667,1021,0.00549128113239727
414,196.30565082254907,365.9477003959674,60094.52778789831,60290.83343872086,71837.60149324557,129278.30125573846,407653.2673497201,365.9672608,16:43:24,14.839020715313382,1.0117194688947635,60116.91011687167,15.012926157015247,28.24517804591826,28.24517804591826,0.028245178045918258,1.0117168548330258,08:10:13.277960,14432667646.385416,2022-11-28 16:43:24,1003.4,1027,0.0006889440769801311
415,103.61787018072935,345.0394920702028,60400.35247995639,60503.97035013712,35752.25729655507,64339.44053367784,202881.55783484635,345.021519,21:02:19,111.63060459179542,1.0460219423764543,60492.05438465821,116.76806184376778,219.68633312119908,219.68633312119908,0.2196863331211991,1.045798295713008,08:12:29.502081,923505595.2384546,2022-11-28 21:02:19,1262.3166666666666,1281,0.01076690920040672
